# AIPerf Server Metrics Export (CSV)
# aiperf_version: 0.10.0
# schema_version: 1.0
# benchmark_id: c1544057cd95
# Note: Same benchmark_id and version appear in JSON and Parquet exports
#
Endpoint,Type,Metric,Unit,avg,min,max,std,p1,p5,p10,p25,p50,p75,p90,p95,p99,engine,model_name,reason,sleep_state,Description
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,0,,,,,,,,,,,,,,5,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=0;20.0=0;30.0=0;40.0=0;50.0=0;60.0=0;120.0=0;240.0=0;480.0=0;960.0=0;1920.0=0;7680.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,5,0.0375,63.8701,0.4790,12.7740,11.6097,11.7047,11.8235,12.1800,12.7740,13.3681,13.7245,13.8433,13.9384,6,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,5,0.0375,63.9352,0.4795,12.7870,12.1873,12.2362,12.2974,12.4810,12.7870,13.0930,13.2766,13.3379,13.3868,7,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,5,0.0375,63.7591,0.4782,12.7518,11.6148,11.7077,11.8237,12.1717,12.7518,13.3319,13.6800,13.7960,13.8888,8,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,5,0.0375,63.8521,0.4789,12.7704,11.4999,11.6036,11.7333,12.1222,12.7704,13.4186,13.8076,13.9372,14.0409,9,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,0,,,,,,,,,,,,,,0,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,0,,,,,,,,,,,,,,1,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,0,,,,,,,,,,,,,,10,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,0,,,,,,,,,,,,,,11,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,12,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,13,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,14,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,15,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,0,,,,,,,,,,,,,,2,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,0,,,,,,,,,,,,,,3,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,0,,,,,,,,,,,,,,4,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,0,,,,,,,,,,,,,,5,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,6,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,7,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,8,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,9,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,0,,,,,,,,,,,,,,0,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=0;20.0=0;30.0=0;40.0=0;50.0=0;60.0=0;120.0=0;240.0=0;480.0=0;960.0=0;1920.0=0;7680.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,0,,,,,,,,,,,,,,1,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=0;20.0=0;30.0=0;40.0=0;50.0=0;60.0=0;120.0=0;240.0=0;480.0=0;960.0=0;1920.0=0;7680.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,0,,,,,,,,,,,,,,10,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=0;20.0=0;30.0=0;40.0=0;50.0=0;60.0=0;120.0=0;240.0=0;480.0=0;960.0=0;1920.0=0;7680.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,0,,,,,,,,,,,,,,11,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=0;20.0=0;30.0=0;40.0=0;50.0=0;60.0=0;120.0=0;240.0=0;480.0=0;960.0=0;1920.0=0;7680.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,5,0.0375,64.4711,0.4836,12.8942,11.6880,11.7864,11.9095,12.2788,12.8942,13.5097,13.8789,14.0020,14.1005,12,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,5,0.0375,64.4989,0.4838,12.8998,12.2979,12.3470,12.4084,12.5927,12.8998,13.2069,13.3911,13.4525,13.5017,13,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,5,0.0375,64.3815,0.4829,12.8763,11.6984,11.7946,11.9148,12.2754,12.8763,13.4773,13.8378,13.9580,14.0542,14,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,5,0.0375,64.4626,0.4835,12.8925,12.2775,12.3277,12.3904,12.5787,12.8925,13.2063,13.3946,13.4573,13.5076,15,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,0,,,,,,,,,,,,,,2,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=0;20.0=0;30.0=0;40.0=0;50.0=0;60.0=0;120.0=0;240.0=0;480.0=0;960.0=0;1920.0=0;7680.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,0,,,,,,,,,,,,,,3,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=0;20.0=0;30.0=0;40.0=0;50.0=0;60.0=0;120.0=0;240.0=0;480.0=0;960.0=0;1920.0=0;7680.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,0,,,,,,,,,,,,,,4,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=0;20.0=0;30.0=0;40.0=0;50.0=0;60.0=0;120.0=0;240.0=0;480.0=0;960.0=0;1920.0=0;7680.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,0,,,,,,,,,,,,,,5,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=0;20.0=0;30.0=0;40.0=0;50.0=0;60.0=0;120.0=0;240.0=0;480.0=0;960.0=0;1920.0=0;7680.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,5,0.0375,64.4728,0.4836,12.8946,11.6871,11.7856,11.9089,12.2785,12.8946,13.5106,13.8803,14.0035,14.1021,6,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,5,0.0375,64.4994,0.4838,12.8999,12.2978,12.3470,12.4084,12.5927,12.8999,13.2070,13.3914,13.4528,13.5019,7,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,5,0.0375,64.3819,0.4829,12.8764,11.6986,11.7947,11.9149,12.2755,12.8764,13.4773,13.8378,13.9580,14.0542,8,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,5,0.0375,64.4624,0.4835,12.8925,12.2777,12.3279,12.3906,12.5788,12.8925,13.2061,13.3943,13.4571,13.5073,9,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,0,,,,,,,,,,,,,,0,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,0,,,,,,,,,,,,,,1,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,0,,,,,,,,,,,,,,10,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,0,,,,,,,,,,,,,,11,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,12,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,13,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,14,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,15,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,0,,,,,,,,,,,,,,2,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,0,,,,,,,,,,,,,,3,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,0,,,,,,,,,,,,,,4,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,0,,,,,,,,,,,,,,5,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,6,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,7,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,8,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,9,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,0,,,,,,,,,,,,,,0,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,0,,,,,,,,,,,,,,1,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,0,,,,,,,,,,,,,,10,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,0,,,,,,,,,,,,,,11,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,12,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,13,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,5,0.0375,640.0000,4.8002,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,14,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
